label,image_name,mean_R,std_R,mean_G,std_G,mean_B,std_B,mean_ExG
agricultural,agricultural_000248.png,0.78406143,0.04412471,0.78190994,0.04743259,0.77831554,0.04634692,0.36795044
agricultural,agricultural_000249.png,0.57495314,0.2917398,0.6060772,0.29668602,0.5478609,0.285179,22.781784
agricultural,agricultural_000250.png,0.55110866,0.08925217,0.5711453,0.090756595,0.56055695,0.089927256,7.8093567
agricultural,agricultural_000251.png,0.5316997,0.15742235,0.65885407,0.1498506,0.59572995,0.16751868,48.520996
agricultural,agricultural_000252.png,0.5751465,0.36016783,0.64997077,0.40998322,0.61483276,0.38681117,28.040405
agricultural,agricultural_000253.png,0.5270077,0.34765413,0.54433733,0.35509804,0.4696546,0.31289268,23.46315
agricultural,agricultural_000254.png,0.73961335,0.37697577,0.74771845,0.38045698,0.69453627,0.36126742,15.628265
agricultural,agricultural_000255.png,0.37168878,0.2890471,0.38650787,0.2999988,0.35702923,0.2779523,11.295929
agricultural,agricultural_000256.png,0.43853784,0.2897389,0.44976848,0.29699677,0.42710146,0.28087187,8.643906
agricultural,agricultural_000257.png,0.50911456,0.21609852,0.49966484,0.21289678,0.5773164,0.24384697,-22.21083
agricultural,agricultural_000258.png,0.67403316,0.05267833,0.67464054,0.05082441,0.675239,0.048553165,0.0022583008
agricultural,agricultural_000259.png,0.51206434,0.38228914,0.4658937,0.33206686,0.437112,0.32864892,-4.434189
agricultural,agricultural_000260.png,0.46608642,0.31497163,0.4634312,0.3124202,0.3999097,0.27876163,15.520905
agricultural,agricultural_000261.png,0.62713486,0.34101045,0.6692431,0.36415783,0.6145053,0.33473837,24.695724
agricultural,agricultural_000262.png,0.56534094,0.37964642,0.5544441,0.3759842,0.55420166,0.376894,-2.7168884
agricultural,agricultural_000263.png,0.77980435,0.1239528,0.8239252,0.12839346,0.7772895,0.13017607,23.142899
agricultural,agricultural_000264.png,0.47192827,0.12506296,0.49434313,0.12980081,0.47539744,0.121542096,10.546936
agricultural,agricultural_000265.png,0.61941034,0.27248707,0.4734158,0.20397198,0.51433176,0.22392645,-47.662186
agricultural,agricultural_000266.png,0.7294996,0.18897569,0.71003234,0.18624592,0.69997287,0.18435511,-2.399002
agricultural,agricultural_000267.png,0.29950967,0.24029095,0.31270882,0.24863802,0.276977,0.2230389,12.477402
agricultural,agricultural_000268.png,0.4708578,0.2759476,0.48384416,0.2847606,0.52706665,0.30834046,-7.710205
agricultural,agricultural_000269.png,0.4396631,0.1768109,0.44864443,0.18075077,0.43061608,0.17193893,6.8874664
agricultural,agricultural_000270.png,0.65423876,0.38490996,0.48543796,0.28569394,0.6388527,0.3749276,-82.16496
agricultural,agricultural_000271.png,0.5645323,0.3169523,0.5491279,0.3086885,0.6124065,0.3421058,-20.064178
agricultural,agricultural_000272.png,0.59864146,0.40062308,0.62129116,0.41056153,0.6118267,0.40984857,8.189117
agricultural,agricultural_000273.png,0.669446,0.14008954,0.7072046,0.11996787,0.6453817,0.1495851,25.393295
agricultural,agricultural_000274.png,0.3528908,0.29557058,0.3781056,0.31537357,0.44299066,0.36417884,-10.115906
agricultural,agricultural_000275.png,0.7213752,0.08621923,0.6990015,0.09529671,0.6872515,0.09801607,-2.7090607
agricultural,agricultural_000276.png,0.80105954,0.12869224,0.82970405,0.13468845,0.8318513,0.12275215,6.7568054
agricultural,agricultural_000277.png,0.7178262,0.31708372,0.7714831,0.33591858,0.72817796,0.32048297,24.725327
agricultural,agricultural_000278.png,0.35595828,0.092753366,0.55972064,0.12046317,0.5279459,0.12056567,60.06195
agricultural,agricultural_000279.png,0.72327024,0.22958267,0.6783659,0.21479435,0.7413283,0.23393191,-27.506012
agricultural,agricultural_000280.png,0.60330266,0.28434756,0.58463037,0.27498734,0.55631226,0.26510763,2.4596863
agricultural,agricultural_000281.png,0.639182,0.080060154,0.6623502,0.06628105,0.6332565,0.07102474,13.326767
agricultural,agricultural_000282.png,0.49330798,0.31854638,0.45518523,0.29257894,0.54777974,0.35539994,-33.3329
agricultural,agricultural_000283.png,0.6190301,0.097768836,0.69736516,0.06992439,0.7105311,0.06653142,16.618103
agricultural,agricultural_000284.png,0.53625596,0.17135762,0.58964694,0.17116223,0.56724995,0.17654222,19.325928
agricultural,agricultural_000285.png,0.8934272,0.2973705,0.89498883,0.2975217,0.7793148,0.2655817,29.895096
agricultural,agricultural_000286.png,0.6122934,0.22201736,0.6831508,0.23453136,0.69275486,0.23673776,15.619598
agricultural,agricultural_000287.png,0.5482323,0.2581294,0.5607996,0.26098529,0.57707167,0.2689325,-0.94473267
agricultural,agricultural_000288.png,0.7263932,0.0790028,0.6532552,0.07079599,0.65421206,0.075779706,-18.894196
agricultural,agricultural_000289.png,0.7421647,0.09560603,0.7541303,0.094742306,0.74406487,0.094414435,5.61792
agricultural,agricultural_000290.png,0.4529318,0.35599515,0.4542657,0.35713646,0.39823285,0.32620367,14.628525
agricultural,agricultural_000291.png,0.3437652,0.20948718,0.3594215,0.218728,0.35240507,0.21487729,5.78154
agricultural,agricultural_000292.png,0.64447314,0.38332373,0.71378267,0.42355865,0.7382744,0.43669915,11.428558
agricultural,agricultural_000293.png,0.5955893,0.2983964,0.6112782,0.30492577,0.57351077,0.29021472,13.631363
agricultural,agricultural_000294.png,0.5631219,0.113134675,0.6719594,0.13895467,0.6697693,0.14022256,28.312027
agricultural,agricultural_000295.png,0.34683418,0.27076346,0.3103095,0.24205916,0.36754546,0.28471175,-23.908966
agricultural,agricultural_000296.png,0.65679914,0.39236245,0.6773898,0.40032837,0.6674703,0.3939398,7.7801056
agricultural,agricultural_000297.png,0.6636308,0.061197776,0.7008634,0.058108408,0.66148835,0.071373194,19.534958
agricultural,agricultural_000298.png,0.7194948,0.112336166,0.7435361,0.10045438,0.69058114,0.117440246,19.634064
agricultural,agricultural_000299.png,0.5852393,0.37938657,0.62538636,0.40116647,0.5583505,0.36367694,27.33165
agricultural,agricultural_000300.png,0.26926976,0.2193708,0.23988163,0.19366026,0.26618305,0.2162092,-14.200836
agricultural,agricultural_000301.png,0.49757177,0.31084958,0.40939805,0.25468743,0.42454606,0.27059066,-26.347046
agricultural,agricultural_000302.png,0.38091657,0.19910984,0.38926417,0.20420524,0.38686308,0.20076805,2.7409058
agricultural,agricultural_000303.png,0.738907,0.09201933,0.8086081,0.07627731,0.76014966,0.09121879,30.130692
agricultural,agricultural_000304.png,0.4559039,0.09219008,0.47871003,0.092970185,0.44945863,0.08481816,13.274673
agricultural,agricultural_000305.png,0.71100706,0.3144449,0.61456305,0.27171686,0.67123866,0.3007014,-39.0455
agricultural,agricultural_000306.png,0.3400857,0.11084254,0.5966367,0.17510203,0.41865593,0.12629811,110.80562
agricultural,agricultural_000307.png,0.8512336,0.047353067,0.8380974,0.044160698,0.8230787,0.046021655,0.480011
agricultural,agricultural_000308.png,0.62797815,0.12484683,0.6730065,0.12148062,0.62676406,0.13067625,23.274048
agricultural,agricultural_000309.png,0.48103,0.24533352,0.5074717,0.2538253,0.47461823,0.23992582,15.1202545
agricultural,agricultural_000310.png,0.5849405,0.12794968,0.57201135,0.12540214,0.6259222,0.13527454,-17.04419
agricultural,agricultural_000311.png,0.791293,0.19249009,0.80783397,0.19110747,0.808103,0.2054232,4.149338
agricultural,agricultural_000312.png,0.49227828,0.37154868,0.49779958,0.37192285,0.46722263,0.36321303,9.205048
agricultural,agricultural_000313.png,0.41207346,0.28005788,0.5096135,0.33724982,0.5294524,0.34864885,19.813797
agricultural,agricultural_000314.png,0.3139652,0.15404265,0.34698695,0.16680579,0.2550063,0.12809426,31.87561
agricultural,agricultural_000315.png,0.38725352,0.07278438,0.49619308,0.09278316,0.51668423,0.10078009,22.554337
agricultural,agricultural_000316.png,0.63974226,0.23020716,0.70390373,0.24799238,0.6490163,0.23070216,30.357468
agricultural,agricultural_000317.png,0.5612544,0.23231758,0.5883291,0.24304076,0.575658,0.23880479,10.135147
agricultural,agricultural_000318.png,0.69676423,0.38141742,0.68788636,0.37657347,0.6668251,0.36624837,3.1067657
agricultural,agricultural_000319.png,0.51923645,0.28301927,0.5596013,0.29779148,0.5156869,0.28241143,21.49121
agricultural,agricultural_000320.png,0.530134,0.33306298,0.55154103,0.34533593,0.529203,0.3321203,11.1549835
agricultural,agricultural_000321.png,0.7798162,0.16310602,0.7678348,0.16498692,0.8210174,0.16933915,-16.616837
agricultural,agricultural_000322.png,0.59162754,0.23311906,0.6265201,0.2465146,0.5809061,0.22823688,20.52916
agricultural,agricultural_000323.png,0.9677147,0.08602349,0.98131,0.076275654,0.9352351,0.105436146,15.215912
agricultural,agricultural_000324.png,0.721311,0.30455968,0.7055274,0.30085948,0.6847172,0.30183062,1.2818298
agricultural,agricultural_000325.png,0.45446944,0.36302307,0.55128276,0.4201662,0.50326943,0.39734817,36.930786
agricultural,agricultural_000326.png,0.7674778,0.066844165,0.8187906,0.060937006,0.7338229,0.07202607,34.75154
agricultural,agricultural_000327.png,0.50240904,0.40474033,0.5227331,0.42031446,0.48264232,0.38919333,15.405777
agricultural,agricultural_000328.png,0.48198128,0.13557538,0.50665224,0.13689205,0.48612538,0.13689068,11.525436
agricultural,agricultural_000329.png,0.26236692,0.2669833,0.26399142,0.25640115,0.27445692,0.26095867,-2.2544556
agricultural,agricultural_000330.png,0.60496217,0.20362301,0.59438694,0.2010747,0.68119115,0.228024,-24.831757
agricultural,agricultural_000331.png,0.5320571,0.4050936,0.5528524,0.41655996,0.50745255,0.39034674,16.879745
agricultural,agricultural_000332.png,0.65876675,0.35862622,0.72466767,0.38977885,0.694166,0.3769204,24.582657
agricultural,agricultural_000333.png,0.57436097,0.11539325,0.5855464,0.13046506,0.57763463,0.11294442,4.8697815
agricultural,agricultural_000334.png,0.42650828,0.19204515,0.60455304,0.25770253,0.37720183,0.17231438,103.37598
agricultural,agricultural_000335.png,0.7505635,0.28700233,0.7469407,0.28597423,0.7423018,0.28401455,0.25906372
agricultural,agricultural_000336.png,0.70786595,0.35814807,0.69243646,0.3538775,0.6876945,0.35277757,-2.7253265
agricultural,agricultural_000337.png,0.7920083,0.059169937,0.8149909,0.05195999,0.76992273,0.06479764,17.352951
agricultural,agricultural_000338.png,0.45893526,0.16640489,0.52069825,0.1760573,0.5320945,0.15799293,12.843536
agricultural,agricultural_000339.png,0.7029619,0.100960515,0.7344146,0.08800117,0.6687876,0.10302526,24.755295
agricultural,agricultural_000340.png,0.48206776,0.17148525,0.4909105,0.17634548,0.47355664,0.16546622,6.68013
agricultural,agricultural_000341.png,0.43936026,0.23055205,0.4604592,0.24768688,0.44127646,0.23127414,10.271835
agricultural,agricultural_000342.png,0.4412979,0.29175368,0.46141207,0.3041775,0.44251212,0.2903692,9.948608
agricultural,agricultural_000343.png,0.72634244,0.33588153,0.78755325,0.35571545,0.7464257,0.34293234,26.096298
agricultural,agricultural_000344.png,0.567581,0.27809188,0.5746876,0.27685702,0.5435638,0.27593073,9.748749
agricultural,agricultural_000345.png,0.48884666,0.091464065,0.542204,0.09175817,0.5227777,0.09589181,18.559845
agricultural,agricultural_000346.png,0.5179344,0.14880891,0.5358073,0.16322684,0.51995516,0.14901833,8.599884
agricultural,agricultural_000347.png,0.4281511,0.07177335,0.54431146,0.059385967,0.5135087,0.07239583,37.4756
agricultural,agricultural_000348.png,0.6556603,0.08790908,0.67612684,0.08740165,0.654734,0.086259834,10.674133
agricultural,agricultural_000349.png,0.67309576,0.09039903,0.69148237,0.09529407,0.692626,0.08821825,4.3969574
agricultural,agricultural_000350.png,0.681125,0.20337288,0.69850284,0.20616063,0.7017952,0.20797075,3.5917969
agricultural,agricultural_000351.png,0.5334013,0.3652195,0.36216468,0.23995233,0.60774535,0.36182034,-106.28842
agricultural,agricultural_000352.png,0.50677735,0.14320806,0.51950634,0.1418528,0.514826,0.14090283,4.439392
agricultural,agricultural_000353.png,0.704245,0.16244411,0.6867617,0.16122837,0.66702247,0.1788494,0.5752411
agricultural,agricultural_000354.png,0.2660851,0.13404588,0.3600708,0.1653643,0.40298012,0.18721816,13.024475
agricultural,agricultural_000355.png,0.58191246,0.36165679,0.59173137,0.3669347,0.597772,0.37079668,0.9634552
agricultural,agricultural_000356.png,0.7285464,0.24070494,0.51885027,0.17423114,0.5105415,0.17217126,-51.35376
agricultural,agricultural_000357.png,0.73603857,0.35780925,0.7405681,0.35929385,0.7506008,0.36146724,-1.4033203
agricultural,agricultural_000358.png,0.5074743,0.15534334,0.5296818,0.16607116,0.509195,0.15493932,10.887054
agricultural,agricultural_000359.png,0.6056974,0.26304227,0.66477287,0.27609047,0.6061972,0.2684355,30.001038
agricultural,agricultural_000360.png,0.58290243,0.16877276,0.7065062,0.1553726,0.64479035,0.17793998,47.256485
agricultural,agricultural_000361.png,0.54060006,0.36954224,0.60600585,0.38886514,0.5702934,0.3801588,25.785156
agricultural,agricultural_000362.png,0.3292063,0.14133863,0.3479452,0.14294966,0.322641,0.13448061,11.231003
agricultural,agricultural_000363.png,0.48508343,0.103018716,0.5248098,0.104331344,0.53722805,0.106132045,6.963562
agricultural,agricultural_000364.png,0.33713624,0.1858081,0.3325903,0.17970254,0.38980713,0.21455155,-15.749496
agricultural,agricultural_000365.png,0.7608064,0.072947815,0.80012375,0.06971633,0.8032296,0.0711338,9.2339325
agricultural,agricultural_000366.png,0.63594866,0.096242204,0.71526134,0.08854941,0.6594087,0.09914874,34.46718
agricultural,agricultural_000367.png,0.4287798,0.099346586,0.4409245,0.09698318,0.43531308,0.09720324,4.5278015
agricultural,agricultural_000368.png,0.5648669,0.31496233,0.5926804,0.3314203,0.5314063,0.2973978,22.71733
agricultural,agricultural_000369.png,0.66844296,0.19972979,0.7424026,0.21246824,0.69543105,0.20612758,30.837463
agricultural,agricultural_000370.png,0.51546854,0.342118,0.5301636,0.34950158,0.49263012,0.3292233,13.318268
agricultural,agricultural_000371.png,0.58616614,0.34183618,0.59691936,0.34870094,0.6046384,0.35153663,0.77371216
agricultural,agricultural_000372.png,0.7214883,0.3268378,0.7164219,0.3240228,0.61764073,0.29824457,23.897278
agricultural,agricultural_000373.png,0.68043274,0.3107457,0.69247663,0.31625456,0.66365206,0.30496052,10.421463
agricultural,agricultural_000374.png,0.54046154,0.2871091,0.5476736,0.28637698,0.6139794,0.31041053,-15.068893
agricultural,agricultural_000375.png,0.7432628,0.2501628,0.7728074,0.2534422,0.7120407,0.24407034,23.029358
agricultural,agricultural_000376.png,0.45878488,0.3466091,0.47314447,0.35694814,0.4499365,0.34011924,9.579727
agricultural,agricultural_000377.png,0.7942642,0.15703028,0.7747377,0.15903151,0.7514362,0.17645618,0.9626465
agricultural,agricultural_000378.png,0.35406902,0.09029315,0.36574206,0.0868927,0.34825033,0.083216205,7.4370117
agricultural,agricultural_000379.png,0.39183834,0.34843108,0.40842554,0.35171032,0.42641214,0.3493717,-0.35684204
agricultural,agricultural_000380.png,0.19941035,0.1706046,0.22167765,0.18688242,0.16903555,0.14645763,19.101898
agricultural,agricultural_000381.png,0.4107264,0.17567343,0.45750415,0.19222689,0.40727618,0.16855726,24.736465
agricultural,agricultural_000382.png,0.5260788,0.24138689,0.5715496,0.26026395,0.5323567,0.24292645,21.589249
agricultural,agricultural_000383.png,0.5746181,0.13090262,0.60285884,0.13175733,0.66506344,0.14747348,-8.660782
agricultural,agricultural_000384.png,0.48780543,0.3900607,0.49268052,0.3939315,0.4571797,0.36949864,10.295853
agricultural,agricultural_000385.png,0.6990318,0.10095571,0.7042775,0.10036758,0.6832214,0.09884797,6.70697
agricultural,agricultural_000386.png,0.48237544,0.24697559,0.50719666,0.25589657,0.45645368,0.2353861,19.26886
agricultural,agricultural_000387.png,0.2312631,0.18153857,0.33101675,0.25890836,0.23834504,0.18605097,49.068466
agricultural,agricultural_000388.png,0.6501459,0.30086014,0.7537525,0.321913,0.7204262,0.32151055,34.917908
agricultural,agricultural_000389.png,0.7191396,0.07308182,0.73052627,0.070599325,0.7364297,0.069038406,1.3982391
agricultural,agricultural_000390.png,0.69497263,0.13572735,0.73144585,0.11632301,0.66046935,0.14502835,27.399689
agricultural,agricultural_000391.png,0.6430739,0.28280577,0.6587755,0.29370758,0.6603241,0.28945822,3.6089935
agricultural,agricultural_000392.png,0.93016267,0.14510366,0.6487513,0.1339782,0.8442831,0.16557354,-121.620514
agricultural,agricultural_000393.png,0.4087917,0.23664124,0.49158505,0.28399077,0.5567885,0.32695168,4.485428
agricultural,agricultural_000394.png,0.4095691,0.07538041,0.4343665,0.07348014,0.3480138,0.06915593,28.343277
agricultural,agricultural_000395.png,0.34209195,0.04802867,0.471822,0.052183125,0.4532019,0.055616148,37.829285
agricultural,agricultural_000396.png,0.4042812,0.11037371,0.42067164,0.11362078,0.39939043,0.1067206,9.606277
agricultural,agricultural_000397.png,0.7963572,0.24757367,0.82428193,0.2426062,0.76500756,0.24771208,22.235779
agricultural,agricultural_000398.png,0.42835537,0.27717355,0.45840144,0.29483607,0.43208414,0.27908087,14.37265
agricultural,agricultural_000399.png,0.4333985,0.06934989,0.42803064,0.060940556,0.4121375,0.057374522,2.6839447
agricultural,agricultural_000400.png,0.7375239,0.39457157,0.74831027,0.39899737,0.70449364,0.38028833,13.923767
agricultural,agricultural_000401.png,0.7862424,0.08400833,0.7380389,0.08927896,0.68370605,0.08659565,1.562973
agricultural,agricultural_000402.png,0.5363726,0.30175197,0.4850867,0.24215661,0.50915915,0.23954637,-19.21637
agricultural,agricultural_000403.png,0.3397507,0.13752173,0.3760477,0.14693938,0.29006958,0.11874914,31.18016
agricultural,agricultural_000404.png,0.6112201,0.15663621,0.6282148,0.15699887,0.62796515,0.16030794,4.397278
agricultural,agricultural_000405.png,0.6821482,0.11369141,0.73389685,0.103974395,0.6837136,0.11637363,25.992615
